datetime,high,low,average
2016-06-27 09:59:54,909.0,892.61,899.34
2016-06-27 10:59:54,899.11,884.48,893.38
2016-06-27 11:59:52,900.27,887.6,896.38
2016-06-27 12:59:56,899.8,890.06,894.49
2016-06-27 13:59:56,891.62,887.62,890.44
2016-06-27 14:59:58,887.58,882.28,883.72
2016-06-27 15:59:59,887.34,881.92,884.96
2016-06-27 16:59:53,893.84,887.34,892.15
2016-06-27 17:59:55,895.41,893.28,894.58
2016-06-27 18:59:56,895.04,894.6,894.89
2016-06-27 19:59:51,902.85,893.55,897.89
2016-06-27 20:59:17,904.62,894.25,897.82
2016-06-27 21:59:21,914.21,904.23,907.91
2016-06-27 22:59:23,916.06,912.4,914.31
2016-06-27 23:59:23,922.08,911.95,917.43
2016-06-28 00:59:24,917.94,912.61,914.49
2016-06-28 01:59:26,918.45,908.65,914.21
2016-06-28 02:59:28,916.04,908.84,912.71
2016-06-28 03:59:21,917.71,910.85,915.17
2016-06-28 04:59:24,917.62,899.93,908.86
2016-06-28 05:59:25,905.72,897.97,901.95
2016-06-28 06:59:27,908.6,894.98,902.45
2016-06-28 07:59:29,910.44,903.04,906.90
2016-06-28 08:59:24,914.22,902.39,909.96
2016-06-28 09:59:28,915.99,908.59,911.84
2016-06-28 10:59:20,915.93,903.72,911.24
2016-06-28 11:59:22,915.28,904.21,909.37
2016-06-28 12:59:26,913.63,907.89,911.41
2016-06-28 13:59:27,913.29,898.56,904.15
2016-06-28 14:59:21,908.38,900.28,905.38
2016-06-28 15:59:29,908.6,907.3,908.24
2016-06-28 16:59:24,908.36,906.88,907.73
2016-06-28 17:59:27,911.64,907.08,910.73
2016-06-28 18:59:28,910.69,907.23,909.45
2016-06-28 19:59:29,910.21,909.58,909.80
2016-06-28 20:59:22,910.2,901.77,903.58
2016-06-28 21:59:24,909.13,902.44,905.67
2016-06-28 22:59:25,909.7,901.63,906.63
2016-06-28 23:59:27,907.04,893.63,901.30
2016-06-29 00:59:21,910.85,891.41,905.73
2016-06-29 01:59:26,891.94,880.82,886.70
